province,constituency,amphoe,tambon,unit,form_type,eligible_voters,turnout,ballots_allocated,ballots_used,valid_ballots,spoiled_ballots,abstain_ballots,ballots_remaining,val_total_votes_in_table,val_effective_vote_sum,val_valid_ballots,val_vote_diff,winner_party,winner_votes,election_type,polling_station_id,total_party_votes_at_station,winner_share,rank,runner_up_party,runner_up_votes,runner_up_share,margin_votes,margin_share
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,5,constituency,913.0,216.0,300.0,216.0,210.0,0.0,6.0,84.0,210,210,210,0,กล้าธรรม,152,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลค้อทอง|5,210,0.7238095238095238,1.0,ไทรวมพลัง,47,0.22380952380952382,105,0.5
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,6,constituency,482.0,321.0,480.0,321.0,314.0,3.0,4.0,159.0,314,314,314,0,กล้าธรรม,215,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลค้อทอง|6,314,0.6847133757961783,1.0,ไทรวมพลัง,79,0.2515923566878981,136,0.4331210191082802
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,7,constituency,277.0,147.0,260.0,147.0,137.0,8.0,2.0,113.0,137,137,137,0,ไทรวมพลัง,74,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลค้อทอง|7,137,0.5401459854014599,1.0,กล้าธรรม,52,0.3795620437956204,22,0.16058394160583944
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,8,constituency,362.0,222.0,360.0,222.0,214.0,6.0,2.0,138.0,214,214,214,0,กล้าธรรม,108,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลค้อทอง|8,214,0.5046728971962616,1.0,ไทรวมพลัง,91,0.4252336448598131,17,0.07943925233644855
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลชีทวน,1,constituency,358.0,205.0,340.0,235.0,229.0,2.0,4.0,105.0,229,229,229,0,ไทรวมพลัง,131,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลชีทวน|1,229,0.5720524017467249,1.0,กล้าธรรม,87,0.3799126637554585,44,0.19213973799126638
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลชีทวน,10,constituency,367.0,367.0,620.0,367.0,345.0,16.0,6.0,257.0,345,345,345,0,กล้าธรรม,243,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลชีทวน|10,345,0.7043478260869566,1.0,ไทรวมพลัง,72,0.20869565217391303,171,0.4956521739130435
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลชีทวน,11,constituency,652.0,366.0,640.0,366.0,359.0,3.0,4.0,274.0,359,359,359,0,กล้าธรรม,239,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลชีทวน|11,359,0.6657381615598886,1.0,ไทรวมพลัง,107,0.298050139275766,132,0.3676880222841226
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลชีทวน,2,constituency,444.0,,440.0,275.0,265.0,7.0,3.0,165.0,265,265,265,0,กล้าธรรม,125,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลชีทวน|2,265,0.4716981132075472,1.0,ไทรวมพลัง,114,0.43018867924528303,11,0.04150943396226414
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลชีทวน,3,constituency,890.0,542.0,880.0,542.0,527.0,10.0,6.0,338.0,527,527,527,0,ไทรวมพลัง,268,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลชีทวน|3,527,0.50853889943074,1.0,กล้าธรรม,189,0.3586337760910816,79,0.14990512333965844
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลชีทวน,4,constituency,629.0,421.0,620.0,421.0,402.0,7.0,199.0,218.0,402,402,402,0,กล้าธรรม,188,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลชีทวน|4,402,0.46766169154228854,1.0,ไทรวมพลัง,180,0.44776119402985076,8,0.019900497512437776
