province,constituency,amphoe,tambon,unit,form_type,eligible_voters,turnout,ballots_allocated,ballots_used,valid_ballots,spoiled_ballots,abstain_ballots,ballots_remaining,candidate_number,candidate_name,party_raw,party,party_match_score,party_match_status,votes,votes_th,votes_th_value,vote_confidence,vote_flags,validation_status,error_type,total_votes_in_table,effective_vote_sum,valid_ballots_check,vote_diff,error_ratio,low_confidence_vote_count,very_low_confidence_vote_count,party_issue_count,validation_errors,validation_warnings,source
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,2,party_list,905,562,900,562,537,15,10,338,31,,ประชากรไทย,ประชากรไทย,1.0,auto_matched,0,๓๓,33,low,numeric_thai_text_mismatch,REVIEW,party_list_total_copy_error,1084,547,537,10,0.018622,27,1,1,"row 57 likely copied total: votes=537, valid_ballots=537; vote sum mismatch: effective_sum=547, valid_ballots=537","numeric/Thai vote mismatch for number 1: numeric=10, thai=3, text=สาม; numeric/Thai vote mismatch for number 7: numeric=8, thai=0, text=ศูนย์; numeric/Thai vote mismatch for number 11: numeric=21, thai=92121, text=๙๒๑๒๑; numeric/Thai vote mismatch for number 12: numeric=1, thai=362, text=๓๖๒; numeric/Thai vote mismatch for number 13: numeric=6, thai=31, text=๓๑; numeric/Thai vote mismatch for number 14: numeric=1, thai=37, text=๓๗; numeric/Thai vote mismatch for number 15: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 16: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 17: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 18: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 19: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 20: numeric=0, thai=33, text=๓๓; low-confidence party match for number 20: raw=พิวซัน → ฟิวชัน (score=0.667); numeric/Thai vote mismatch for number 21: numeric=72, thai=33680, text=๓๓๖๘๐; numeric/Thai vote mismatch for number 22: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 23: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 24: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 25: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 26: numeric=0, thai=330, text=๓๓๐; numeric/Thai vote mismatch for number 27: numeric=28, thai=33621, text=๓๓๖๒๑; numeric/Thai vote mismatch for number 28: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 29: numeric=5, thai=33, text=๓๓; numeric/Thai vote mismatch for number 30: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 31: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 32: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 33: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 34: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 35: numeric=2, thai=40, text=สี่สิบ",rawData/อำเภอเขื่องใน/ตำบลโนนรัง/หน่วยเลือกตั้งที่ 2/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,2,party_list,905,562,900,562,537,15,10,338,32,,ครูไทยเพื่อประชาชน,ครูไทยเพื่อประชาชน,1.0,auto_matched,0,๓๓,33,low,numeric_thai_text_mismatch,REVIEW,party_list_total_copy_error,1084,547,537,10,0.018622,27,1,1,"row 57 likely copied total: votes=537, valid_ballots=537; vote sum mismatch: effective_sum=547, valid_ballots=537","numeric/Thai vote mismatch for number 1: numeric=10, thai=3, text=สาม; numeric/Thai vote mismatch for number 7: numeric=8, thai=0, text=ศูนย์; numeric/Thai vote mismatch for number 11: numeric=21, thai=92121, text=๙๒๑๒๑; numeric/Thai vote mismatch for number 12: numeric=1, thai=362, text=๓๖๒; numeric/Thai vote mismatch for number 13: numeric=6, thai=31, text=๓๑; numeric/Thai vote mismatch for number 14: numeric=1, thai=37, text=๓๗; numeric/Thai vote mismatch for number 15: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 16: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 17: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 18: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 19: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 20: numeric=0, thai=33, text=๓๓; low-confidence party match for number 20: raw=พิวซัน → ฟิวชัน (score=0.667); numeric/Thai vote mismatch for number 21: numeric=72, thai=33680, text=๓๓๖๘๐; numeric/Thai vote mismatch for number 22: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 23: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 24: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 25: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 26: numeric=0, thai=330, text=๓๓๐; numeric/Thai vote mismatch for number 27: numeric=28, thai=33621, text=๓๓๖๒๑; numeric/Thai vote mismatch for number 28: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 29: numeric=5, thai=33, text=๓๓; numeric/Thai vote mismatch for number 30: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 31: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 32: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 33: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 34: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 35: numeric=2, thai=40, text=สี่สิบ",rawData/อำเภอเขื่องใน/ตำบลโนนรัง/หน่วยเลือกตั้งที่ 2/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,2,party_list,905,562,900,562,537,15,10,338,33,,ประชาชาติ,ประชาชาติ,1.0,auto_matched,0,๓๓,33,low,numeric_thai_text_mismatch,REVIEW,party_list_total_copy_error,1084,547,537,10,0.018622,27,1,1,"row 57 likely copied total: votes=537, valid_ballots=537; vote sum mismatch: effective_sum=547, valid_ballots=537","numeric/Thai vote mismatch for number 1: numeric=10, thai=3, text=สาม; numeric/Thai vote mismatch for number 7: numeric=8, thai=0, text=ศูนย์; numeric/Thai vote mismatch for number 11: numeric=21, thai=92121, text=๙๒๑๒๑; numeric/Thai vote mismatch for number 12: numeric=1, thai=362, text=๓๖๒; numeric/Thai vote mismatch for number 13: numeric=6, thai=31, text=๓๑; numeric/Thai vote mismatch for number 14: numeric=1, thai=37, text=๓๗; numeric/Thai vote mismatch for number 15: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 16: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 17: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 18: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 19: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 20: numeric=0, thai=33, text=๓๓; low-confidence party match for number 20: raw=พิวซัน → ฟิวชัน (score=0.667); numeric/Thai vote mismatch for number 21: numeric=72, thai=33680, text=๓๓๖๘๐; numeric/Thai vote mismatch for number 22: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 23: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 24: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 25: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 26: numeric=0, thai=330, text=๓๓๐; numeric/Thai vote mismatch for number 27: numeric=28, thai=33621, text=๓๓๖๒๑; numeric/Thai vote mismatch for number 28: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 29: numeric=5, thai=33, text=๓๓; numeric/Thai vote mismatch for number 30: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 31: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 32: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 33: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 34: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 35: numeric=2, thai=40, text=สี่สิบ",rawData/อำเภอเขื่องใน/ตำบลโนนรัง/หน่วยเลือกตั้งที่ 2/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,2,party_list,905,562,900,562,537,15,10,338,34,,สร้างอนาคตไทย,สร้างอนาคตไทย,1.0,auto_matched,1,๓๓๖๒,3362,low,numeric_thai_text_mismatch,REVIEW,party_list_total_copy_error,1084,547,537,10,0.018622,27,1,1,"row 57 likely copied total: votes=537, valid_ballots=537; vote sum mismatch: effective_sum=547, valid_ballots=537","numeric/Thai vote mismatch for number 1: numeric=10, thai=3, text=สาม; numeric/Thai vote mismatch for number 7: numeric=8, thai=0, text=ศูนย์; numeric/Thai vote mismatch for number 11: numeric=21, thai=92121, text=๙๒๑๒๑; numeric/Thai vote mismatch for number 12: numeric=1, thai=362, text=๓๖๒; numeric/Thai vote mismatch for number 13: numeric=6, thai=31, text=๓๑; numeric/Thai vote mismatch for number 14: numeric=1, thai=37, text=๓๗; numeric/Thai vote mismatch for number 15: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 16: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 17: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 18: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 19: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 20: numeric=0, thai=33, text=๓๓; low-confidence party match for number 20: raw=พิวซัน → ฟิวชัน (score=0.667); numeric/Thai vote mismatch for number 21: numeric=72, thai=33680, text=๓๓๖๘๐; numeric/Thai vote mismatch for number 22: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 23: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 24: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 25: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 26: numeric=0, thai=330, text=๓๓๐; numeric/Thai vote mismatch for number 27: numeric=28, thai=33621, text=๓๓๖๒๑; numeric/Thai vote mismatch for number 28: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 29: numeric=5, thai=33, text=๓๓; numeric/Thai vote mismatch for number 30: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 31: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 32: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 33: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 34: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 35: numeric=2, thai=40, text=สี่สิบ",rawData/อำเภอเขื่องใน/ตำบลโนนรัง/หน่วยเลือกตั้งที่ 2/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,2,party_list,905,562,900,562,537,15,10,338,35,,รักชาติ,รักชาติ,1.0,auto_matched,2,สี่สิบ,40,low,numeric_thai_text_mismatch,REVIEW,party_list_total_copy_error,1084,547,537,10,0.018622,27,1,1,"row 57 likely copied total: votes=537, valid_ballots=537; vote sum mismatch: effective_sum=547, valid_ballots=537","numeric/Thai vote mismatch for number 1: numeric=10, thai=3, text=สาม; numeric/Thai vote mismatch for number 7: numeric=8, thai=0, text=ศูนย์; numeric/Thai vote mismatch for number 11: numeric=21, thai=92121, text=๙๒๑๒๑; numeric/Thai vote mismatch for number 12: numeric=1, thai=362, text=๓๖๒; numeric/Thai vote mismatch for number 13: numeric=6, thai=31, text=๓๑; numeric/Thai vote mismatch for number 14: numeric=1, thai=37, text=๓๗; numeric/Thai vote mismatch for number 15: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 16: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 17: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 18: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 19: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 20: numeric=0, thai=33, text=๓๓; low-confidence party match for number 20: raw=พิวซัน → ฟิวชัน (score=0.667); numeric/Thai vote mismatch for number 21: numeric=72, thai=33680, text=๓๓๖๘๐; numeric/Thai vote mismatch for number 22: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 23: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 24: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 25: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 26: numeric=0, thai=330, text=๓๓๐; numeric/Thai vote mismatch for number 27: numeric=28, thai=33621, text=๓๓๖๒๑; numeric/Thai vote mismatch for number 28: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 29: numeric=5, thai=33, text=๓๓; numeric/Thai vote mismatch for number 30: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 31: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 32: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 33: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 34: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 35: numeric=2, thai=40, text=สี่สิบ",rawData/อำเภอเขื่องใน/ตำบลโนนรัง/หน่วยเลือกตั้งที่ 2/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,2,party_list,905,562,900,562,537,15,10,338,36,,ไทยพร้อม,ไทยพร้อม,1.0,auto_matched,0,ศูนย์,0,high,,REVIEW,party_list_total_copy_error,1084,547,537,10,0.018622,27,1,1,"row 57 likely copied total: votes=537, valid_ballots=537; vote sum mismatch: effective_sum=547, valid_ballots=537","numeric/Thai vote mismatch for number 1: numeric=10, thai=3, text=สาม; numeric/Thai vote mismatch for number 7: numeric=8, thai=0, text=ศูนย์; numeric/Thai vote mismatch for number 11: numeric=21, thai=92121, text=๙๒๑๒๑; numeric/Thai vote mismatch for number 12: numeric=1, thai=362, text=๓๖๒; numeric/Thai vote mismatch for number 13: numeric=6, thai=31, text=๓๑; numeric/Thai vote mismatch for number 14: numeric=1, thai=37, text=๓๗; numeric/Thai vote mismatch for number 15: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 16: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 17: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 18: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 19: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 20: numeric=0, thai=33, text=๓๓; low-confidence party match for number 20: raw=พิวซัน → ฟิวชัน (score=0.667); numeric/Thai vote mismatch for number 21: numeric=72, thai=33680, text=๓๓๖๘๐; numeric/Thai vote mismatch for number 22: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 23: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 24: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 25: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 26: numeric=0, thai=330, text=๓๓๐; numeric/Thai vote mismatch for number 27: numeric=28, thai=33621, text=๓๓๖๒๑; numeric/Thai vote mismatch for number 28: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 29: numeric=5, thai=33, text=๓๓; numeric/Thai vote mismatch for number 30: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 31: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 32: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 33: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 34: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 35: numeric=2, thai=40, text=สี่สิบ",rawData/อำเภอเขื่องใน/ตำบลโนนรัง/หน่วยเลือกตั้งที่ 2/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,2,party_list,905,562,900,562,537,15,10,338,37,,ภูมิใจไทย,ภูมิใจไทย,1.0,auto_matched,49,สีลมเก้า,,medium,,REVIEW,party_list_total_copy_error,1084,547,537,10,0.018622,27,1,1,"row 57 likely copied total: votes=537, valid_ballots=537; vote sum mismatch: effective_sum=547, valid_ballots=537","numeric/Thai vote mismatch for number 1: numeric=10, thai=3, text=สาม; numeric/Thai vote mismatch for number 7: numeric=8, thai=0, text=ศูนย์; numeric/Thai vote mismatch for number 11: numeric=21, thai=92121, text=๙๒๑๒๑; numeric/Thai vote mismatch for number 12: numeric=1, thai=362, text=๓๖๒; numeric/Thai vote mismatch for number 13: numeric=6, thai=31, text=๓๑; numeric/Thai vote mismatch for number 14: numeric=1, thai=37, text=๓๗; numeric/Thai vote mismatch for number 15: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 16: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 17: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 18: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 19: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 20: numeric=0, thai=33, text=๓๓; low-confidence party match for number 20: raw=พิวซัน → ฟิวชัน (score=0.667); numeric/Thai vote mismatch for number 21: numeric=72, thai=33680, text=๓๓๖๘๐; numeric/Thai vote mismatch for number 22: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 23: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 24: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 25: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 26: numeric=0, thai=330, text=๓๓๐; numeric/Thai vote mismatch for number 27: numeric=28, thai=33621, text=๓๓๖๒๑; numeric/Thai vote mismatch for number 28: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 29: numeric=5, thai=33, text=๓๓; numeric/Thai vote mismatch for number 30: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 31: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 32: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 33: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 34: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 35: numeric=2, thai=40, text=สี่สิบ",rawData/อำเภอเขื่องใน/ตำบลโนนรัง/หน่วยเลือกตั้งที่ 2/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,2,party_list,905,562,900,562,537,15,10,338,38,,พลังธรรมใหม่,พลังธรรมใหม่,1.0,auto_matched,1,เหนือ,,medium,,REVIEW,party_list_total_copy_error,1084,547,537,10,0.018622,27,1,1,"row 57 likely copied total: votes=537, valid_ballots=537; vote sum mismatch: effective_sum=547, valid_ballots=537","numeric/Thai vote mismatch for number 1: numeric=10, thai=3, text=สาม; numeric/Thai vote mismatch for number 7: numeric=8, thai=0, text=ศูนย์; numeric/Thai vote mismatch for number 11: numeric=21, thai=92121, text=๙๒๑๒๑; numeric/Thai vote mismatch for number 12: numeric=1, thai=362, text=๓๖๒; numeric/Thai vote mismatch for number 13: numeric=6, thai=31, text=๓๑; numeric/Thai vote mismatch for number 14: numeric=1, thai=37, text=๓๗; numeric/Thai vote mismatch for number 15: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 16: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 17: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 18: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 19: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 20: numeric=0, thai=33, text=๓๓; low-confidence party match for number 20: raw=พิวซัน → ฟิวชัน (score=0.667); numeric/Thai vote mismatch for number 21: numeric=72, thai=33680, text=๓๓๖๘๐; numeric/Thai vote mismatch for number 22: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 23: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 24: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 25: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 26: numeric=0, thai=330, text=๓๓๐; numeric/Thai vote mismatch for number 27: numeric=28, thai=33621, text=๓๓๖๒๑; numeric/Thai vote mismatch for number 28: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 29: numeric=5, thai=33, text=๓๓; numeric/Thai vote mismatch for number 30: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 31: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 32: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 33: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 34: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 35: numeric=2, thai=40, text=สี่สิบ",rawData/อำเภอเขื่องใน/ตำบลโนนรัง/หน่วยเลือกตั้งที่ 2/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,2,party_list,905,562,900,562,537,15,10,338,39,,กรีน,กรีน,1.0,auto_matched,0,ภูมิใจ,,medium,,REVIEW,party_list_total_copy_error,1084,547,537,10,0.018622,27,1,1,"row 57 likely copied total: votes=537, valid_ballots=537; vote sum mismatch: effective_sum=547, valid_ballots=537","numeric/Thai vote mismatch for number 1: numeric=10, thai=3, text=สาม; numeric/Thai vote mismatch for number 7: numeric=8, thai=0, text=ศูนย์; numeric/Thai vote mismatch for number 11: numeric=21, thai=92121, text=๙๒๑๒๑; numeric/Thai vote mismatch for number 12: numeric=1, thai=362, text=๓๖๒; numeric/Thai vote mismatch for number 13: numeric=6, thai=31, text=๓๑; numeric/Thai vote mismatch for number 14: numeric=1, thai=37, text=๓๗; numeric/Thai vote mismatch for number 15: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 16: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 17: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 18: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 19: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 20: numeric=0, thai=33, text=๓๓; low-confidence party match for number 20: raw=พิวซัน → ฟิวชัน (score=0.667); numeric/Thai vote mismatch for number 21: numeric=72, thai=33680, text=๓๓๖๘๐; numeric/Thai vote mismatch for number 22: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 23: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 24: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 25: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 26: numeric=0, thai=330, text=๓๓๐; numeric/Thai vote mismatch for number 27: numeric=28, thai=33621, text=๓๓๖๒๑; numeric/Thai vote mismatch for number 28: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 29: numeric=5, thai=33, text=๓๓; numeric/Thai vote mismatch for number 30: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 31: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 32: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 33: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 34: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 35: numeric=2, thai=40, text=สี่สิบ",rawData/อำเภอเขื่องใน/ตำบลโนนรัง/หน่วยเลือกตั้งที่ 2/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,2,party_list,905,562,900,562,537,15,10,338,40,,ไทยธรรม,ไทยธรรม,1.0,auto_matched,1,ภูมิใจ,,medium,,REVIEW,party_list_total_copy_error,1084,547,537,10,0.018622,27,1,1,"row 57 likely copied total: votes=537, valid_ballots=537; vote sum mismatch: effective_sum=547, valid_ballots=537","numeric/Thai vote mismatch for number 1: numeric=10, thai=3, text=สาม; numeric/Thai vote mismatch for number 7: numeric=8, thai=0, text=ศูนย์; numeric/Thai vote mismatch for number 11: numeric=21, thai=92121, text=๙๒๑๒๑; numeric/Thai vote mismatch for number 12: numeric=1, thai=362, text=๓๖๒; numeric/Thai vote mismatch for number 13: numeric=6, thai=31, text=๓๑; numeric/Thai vote mismatch for number 14: numeric=1, thai=37, text=๓๗; numeric/Thai vote mismatch for number 15: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 16: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 17: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 18: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 19: numeric=1, thai=33, text=๓๓; numeric/Thai vote mismatch for number 20: numeric=0, thai=33, text=๓๓; low-confidence party match for number 20: raw=พิวซัน → ฟิวชัน (score=0.667); numeric/Thai vote mismatch for number 21: numeric=72, thai=33680, text=๓๓๖๘๐; numeric/Thai vote mismatch for number 22: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 23: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 24: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 25: numeric=3, thai=33, text=๓๓; numeric/Thai vote mismatch for number 26: numeric=0, thai=330, text=๓๓๐; numeric/Thai vote mismatch for number 27: numeric=28, thai=33621, text=๓๓๖๒๑; numeric/Thai vote mismatch for number 28: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 29: numeric=5, thai=33, text=๓๓; numeric/Thai vote mismatch for number 30: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 31: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 32: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 33: numeric=0, thai=33, text=๓๓; numeric/Thai vote mismatch for number 34: numeric=1, thai=3362, text=๓๓๖๒; numeric/Thai vote mismatch for number 35: numeric=2, thai=40, text=สี่สิบ",rawData/อำเภอเขื่องใน/ตำบลโนนรัง/หน่วยเลือกตั้งที่ 2/5ทับ18(บช).pdf
