chars,error,file,pages,status,total_seconds
8974,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 27\5ทับ18.pdf,,SKIP,0.0
13317,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 28\5ทับ18(บช).pdf,,SKIP,0.0
8673,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 28\5ทับ18.pdf,,SKIP,0.0
13588,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 29\5ทับ18(บช).pdf,,SKIP,0.0
8579,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 29\5ทับ18.pdf,,SKIP,0.0
14507,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,,SKIP,0.0
8498,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf,,SKIP,0.0
13885,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 30\5ทับ18(บช).pdf,,SKIP,0.0
8403,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 30\5ทับ18.pdf,,SKIP,0.0
14190,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 31\5ทับ18(บช).pdf,,SKIP,0.0
9106,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 31\5ทับ18.pdf,,SKIP,0.0
14329,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 32\5ทับ18(บช).pdf,,SKIP,0.0
8857,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 32\5ทับ18.pdf,,SKIP,0.0
13934,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 33\5ทับ18(บช).pdf,,SKIP,0.0
8773,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 33\5ทับ18.pdf,,SKIP,0.0
13574,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 34\5ทับ18(บช).pdf,,SKIP,0.0
3633,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 34\5ทับ18.pdf,2,PASS,59.468
13625,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 35\5ทับ18(บช).pdf,,SKIP,0.0
3572,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 35\5ทับ18.pdf,2,PASS,53.63
3749,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 36\5ทับ18(บช).pdf,2,PASS,65.605
3749,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 36\5ทับ18.pdf,2,PASS,53.374
5753,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 37\5ทับ18(บช).pdf,,SKIP,0.0
8444,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 37\5ทับ18.pdf,,SKIP,0.0
14177,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 38\5ทับ18(บช).pdf,,SKIP,0.0
8467,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 38\5ทับ18.pdf,,SKIP,0.0
13999,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 39\5ทับ18(บช).pdf,,SKIP,0.0
8585,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 39\5ทับ18.pdf,,SKIP,0.0
13749,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,,SKIP,0.0
8924,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf,,SKIP,0.0
14069,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 41\5ทับ18(บช).pdf,,SKIP,0.0
8446,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 41\5ทับ18.pdf,,SKIP,0.0
14467,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 42\5ทับ18(บช).pdf,,SKIP,0.0
8650,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 42\5ทับ18.pdf,,SKIP,0.0
13722,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 43\5ทับ18(บช).pdf,,SKIP,0.0
8348,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 43\5ทับ18.pdf,,SKIP,0.0
15153,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 44\5ทับ18(บช).pdf,,SKIP,0.0
9392,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 44\5ทับ18.pdf,,SKIP,0.0
14130,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 45\5ทับ18(บช).pdf,,SKIP,0.0
8551,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 45\5ทับ18.pdf,,SKIP,0.0
14082,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf,,SKIP,0.0
8406,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 5\5ทับ18.pdf,,SKIP,0.0
14316,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,,SKIP,0.0
8323,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,,SKIP,0.0
14509,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,,SKIP,0.0
8688,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,,SKIP,0.0
13812,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,,SKIP,0.0
8673,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 8\5ทับ18.pdf,,SKIP,0.0
13778,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 9\5ทับ18(บช).pdf,,SKIP,0.0
8730,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 9\5ทับ18.pdf,,SKIP,0.0
13682,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ิ 40\5ทับ18(บช).pdf,,SKIP,0.0
8888,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ิ 40\5ทับ18.pdf,,SKIP,0.0
