province,constituency,amphoe,tambon,unit,form_type,eligible_voters,turnout,ballots_allocated,ballots_used,valid_ballots,spoiled_ballots,abstain_ballots,ballots_remaining,candidate_number,candidate_name,party,votes,votes_th,validation,validation_errors,validation_warnings,source
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,30,,แรงงานสร้างชาติ,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,31,,ประชากรไทย,1,หนึ่ง,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,32,,ครูไทยเพื่อประชาชน,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,33,,ประชาชาติ,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,34,,สร้างอนาคตไทย,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,35,,รักชาติ,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,36,,ไทยพร้อม,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,37,,ภูมิใจไทย,7,เจ็ด,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,38,,พลังธรรมใหม่,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,39,,กรีน,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,40,,ไทยธรรม,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,41,,แผ่นดินธรรม,2,สอง,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,42,,กล้าธรรม,55,ห้าสิบห้า,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,43,,พลังประชารัฐ,2,สอง,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,44,,โอกาสใหม่,1,หนึ่ง,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,45,,เป็นธรรม,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,46,,ประชาชน,31,สามสิบเอ็ด,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,47,,ประชาไทย,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,48,,ไทยสร้างไทย,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,49,,ไทยก้าวใหม่,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,50,,ประชาอาสาชาติ,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,51,,พร้อม,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,52,,เครือข่ายชาวนาแห่งประเทศไทย,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,53,,ไทยพิทักษ์ธรรม,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,54,,ความหวังใหม่,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,55,,ไทยรวมไทย,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,56,,เพื่อบ้านเมือง,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลท่าไห,7,party_list,512,225,500,225,213,12,0,275,57,,พลังไทยรักชาติ,0,ศูนย์,REVIEW,"vote sum mismatch: results=3012, valid_ballots=213",,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
